URL,1,2,3,4,5,6,7,8,9
https://mediadecoder.blogs.nytimes.com/2012/10/30/disney-buying-lucas-films-for-4-billion/,https:,,mediadecoder.blogs.nytimes.com,2012,10,30,disney-buying-lucas-films-for-4-billion,,
https://www.nytimes.com/2004/02/13/business/bidding-for-disney-advertising-as-brands-comcast-and-disney-are-awkward-pair.html,https:,,www.nytimes.com,2004,02,13,business,bidding-for-disney-advertising-as-brands-comcast-and-disney-are-awkward-pair.html,
https://www.nytimes.com/2009/09/01/business/media/01VIEWS.html,https:,,www.nytimes.com,2009,09,01,business,media,01VIEWS.html
https://www.nytimes.com/1997/05/04/opinion/disney-s-homosynergy.html,https:,,www.nytimes.com,1997,05,04,opinion,disney-s-homosynergy.html,
https://www.nytimes.com/2019/11/10/business/media/Disney-Plus-streaming.html,https:,,www.nytimes.com,2019,11,10,business,media,Disney-Plus-streaming.html
https://www.nytimes.com/2006/01/24/business/media/disney-bid-for-pixar-is-imminent.html,https:,,www.nytimes.com,2006,01,24,business,media,disney-bid-for-pixar-is-imminent.html
https://www.nytimes.com/2008/07/05/business/media/05disney.html,https:,,www.nytimes.com,2008,07,05,business,media,05disney.html
https://laughlines.blogs.nytimes.com/2008/11/14/they-owe-disney/,https:,,laughlines.blogs.nytimes.com,2008,11,14,they-owe-disney,,
https://www.nytimes.com/2004/02/13/business/bidding-for-disney-the-overview-valuing-disney-what-is-a-mouse-worth.html,https:,,www.nytimes.com,2004,02,13,business,bidding-for-disney-the-overview-valuing-disney-what-is-a-mouse-worth.html,
https://mediadecoder.blogs.nytimes.com/2009/09/18/blogs/18mediadecoder-disney-c13305.html,https:,,mediadecoder.blogs.nytimes.com,2009,09,18,blogs,18mediadecoder-disney-c13305.html,
https://www.nytimes.com/1987/03/13/business/company-news-disney-in-europe.html,https:,,www.nytimes.com,1987,03,13,business,company-news-disney-in-europe.html,
https://gadgetwise.blogs.nytimes.com/2009/06/24/blogs/24gadgetwise-disney-g9753.html,https:,,gadgetwise.blogs.nytimes.com,2009,06,24,blogs,24gadgetwise-disney-g9753.html,
https://www.nytimes.com/1998/06/25/technology/news-watch-web-surf-with-disney.html,https:,,www.nytimes.com,1998,06,25,technology,news-watch-web-surf-with-disney.html,
https://dealbook.blogs.nytimes.com/2009/09/02/blogs/02dealbook-disneys-110015.html,https:,,dealbook.blogs.nytimes.com,2009,09,02,blogs,02dealbook-disneys-110015.html,
https://www.nytimes.com/1999/01/15/theater/family-fare-a-mermaid-not-for-disney.html,https:,,www.nytimes.com,1999,01,15,theater,family-fare-a-mermaid-not-for-disney.html,
https://www.nytimes.com/2004/10/14/arts/music/a-legacy-steeped-in-the-disney-sound.html,https:,,www.nytimes.com,2004,10,14,arts,music,a-legacy-steeped-in-the-disney-sound.html
