timestamp,users_holding
9/2/2018 14:46,67129
9/2/2018 15:46,67129
9/2/2018 16:46,67129
9/2/2018 17:46,67129
9/2/2018 18:46,67129
9/2/2018 19:46,67129
9/2/2018 20:46,67129
9/2/2018 21:46,67129
9/2/2018 22:46,67129
9/2/2018 23:46,67129
9/3/2018 0:46,67129
9/3/2018 1:46,67129
9/3/2018 2:46,67129
9/3/2018 3:46,67129
9/3/2018 4:46,67129
9/3/2018 5:46,67129
9/3/2018 6:46,67129
9/3/2018 7:46,67129
9/3/2018 8:46,67129
9/3/2018 9:46,67129
9/3/2018 10:46,67129
9/3/2018 11:46,67129
9/3/2018 12:46,67129
9/3/2018 13:46,67129
9/3/2018 14:46,67129
9/3/2018 15:46,67129
9/3/2018 16:46,67129
9/3/2018 17:46,67129
9/3/2018 18:46,67129
9/3/2018 19:46,67129
9/3/2018 20:46,67129
9/3/2018 21:46,67129
9/3/2018 22:46,67129
9/3/2018 23:46,67129
9/4/2018 0:46,67129
9/4/2018 1:46,67129
9/4/2018 2:46,67129
9/4/2018 3:46,67129
9/4/2018 4:46,67129
9/4/2018 5:46,67129
9/4/2018 6:46,67129
9/4/2018 7:46,67129
9/4/2018 8:46,67129
9/4/2018 9:46,67129
9/4/2018 10:46,67129
9/4/2018 11:46,67129
9/4/2018 12:46,67129
9/4/2018 13:46,67143
9/4/2018 14:46,67239
9/4/2018 15:46,67243
9/4/2018 16:46,67230
9/4/2018 17:46,67228
9/4/2018 18:46,67223
9/4/2018 19:46,67214
9/4/2018 20:46,67200
9/4/2018 21:46,67185
9/4/2018 22:46,67181
9/4/2018 23:46,67181
9/5/2018 0:46,67181
9/5/2018 1:46,67181
9/5/2018 2:46,67181
9/5/2018 3:46,67181
9/5/2018 4:46,67181
9/5/2018 5:46,67181
9/5/2018 6:46,67181
9/5/2018 7:46,67181
9/5/2018 8:46,67181
9/5/2018 9:46,67181
9/5/2018 10:46,67181
9/5/2018 11:46,67181
9/5/2018 12:46,67185
9/5/2018 13:46,67184
9/5/2018 14:46,67094
9/5/2018 15:46,67025
9/5/2018 16:46,67006
9/5/2018 17:46,67019
9/5/2018 18:46,67010
9/5/2018 19:46,66996
9/5/2018 20:46,66993
9/5/2018 21:46,66987
9/5/2018 22:46,66985
9/5/2018 23:46,66985
9/6/2018 0:46,66985
9/6/2018 1:46,66985
9/6/2018 2:46,66985
9/6/2018 3:46,66985
9/6/2018 4:46,66985
9/6/2018 5:46,66985
9/6/2018 6:46,66985
9/6/2018 7:46,66985
9/6/2018 8:46,66985
9/6/2018 9:46,66985
9/6/2018 10:46,66985
9/6/2018 11:46,66985
9/6/2018 13:11,66996
9/6/2018 13:46,66996
9/6/2018 14:46,67033
9/6/2018 15:46,67019
9/6/2018 16:46,67016
9/6/2018 17:46,66998
9/6/2018 18:46,67000
9/6/2018 19:46,67010
9/6/2018 20:46,66990
9/6/2018 21:46,66999
9/6/2018 22:46,66996
9/6/2018 23:46,66996
9/7/2018 0:46,66996
9/7/2018 1:46,66996
9/7/2018 2:46,66996
9/7/2018 3:46,66996
9/7/2018 4:46,66996
9/7/2018 5:46,66996
9/7/2018 6:46,66996
9/7/2018 8:46,66996
9/7/2018 9:46,66997
9/7/2018 10:46,66997
9/7/2018 11:46,66997
9/7/2018 12:46,67003
9/7/2018 13:46,67008
9/7/2018 14:46,67013
9/7/2018 15:46,67013
9/7/2018 16:46,67021
9/7/2018 17:46,67028
9/7/2018 18:46,67040
9/7/2018 19:46,67033
9/7/2018 20:46,67041
9/7/2018 21:46,67052
9/7/2018 22:46,67054
9/7/2018 23:46,67054
9/8/2018 0:46,67054
9/8/2018 1:46,67054
9/8/2018 2:46,67054
9/8/2018 3:46,67054
9/8/2018 4:46,67054
9/8/2018 5:46,67054
9/8/2018 6:46,67054
9/8/2018 7:46,67054
9/8/2018 8:46,67054
9/8/2018 9:46,67054
9/8/2018 10:46,67056
9/8/2018 11:46,67056
9/8/2018 12:46,67056
9/8/2018 13:46,67056
9/8/2018 14:46,67056
9/8/2018 15:46,67056
9/8/2018 16:46,67056
9/8/2018 17:46,67056
9/8/2018 18:46,67056
9/8/2018 19:46,67056
9/8/2018 20:46,67056
9/8/2018 21:46,67056
9/8/2018 22:46,67056
9/8/2018 23:46,67056
9/9/2018 0:46,67056
9/9/2018 1:46,67056
9/9/2018 2:46,67056
9/9/2018 3:46,67056
9/9/2018 4:46,67056
9/9/2018 5:46,67056
9/9/2018 6:46,67056
9/9/2018 7:46,67056
9/9/2018 8:46,67056
9/9/2018 9:46,67056
9/9/2018 10:46,67056
9/9/2018 11:46,67056
9/9/2018 12:46,67056
9/9/2018 13:46,67056
9/9/2018 14:46,67056
9/9/2018 15:46,67056
9/9/2018 16:46,67056
9/9/2018 17:46,67056
9/9/2018 18:46,67056
9/9/2018 19:46,67056
9/9/2018 20:46,67056
9/9/2018 21:46,67056
9/9/2018 22:46,67056
9/9/2018 23:46,67056
9/10/2018 0:46,67056
9/10/2018 1:46,67056
9/10/2018 2:46,67056
9/10/2018 3:46,67056
9/10/2018 4:46,67056
9/10/2018 5:46,67056
9/10/2018 6:46,67056
9/10/2018 7:46,67056
9/10/2018 8:46,67056
9/10/2018 9:46,67056
9/10/2018 10:46,67056
9/10/2018 11:46,67056
9/10/2018 12:46,67056
9/10/2018 13:46,67056
9/10/2018 14:46,67109
9/10/2018 15:46,67076
9/10/2018 16:46,67076
9/10/2018 17:46,67067
9/10/2018 18:46,67072
9/10/2018 19:46,67071
9/10/2018 20:46,67078
9/10/2018 21:46,67077
9/10/2018 22:46,67078
9/10/2018 23:46,67078
9/11/2018 0:46,67078
9/11/2018 1:46,67078
9/11/2018 2:46,67078
9/11/2018 3:46,67078
9/11/2018 4:46,67078
9/11/2018 5:46,67078
9/11/2018 6:46,67078
9/11/2018 7:46,67078
9/11/2018 8:46,67078
9/11/2018 9:46,67078
9/11/2018 10:46,67084
9/11/2018 11:46,67084
9/11/2018 12:46,67084
9/11/2018 13:46,67085
9/11/2018 14:46,67038
9/11/2018 15:46,67034
9/11/2018 16:46,67053
9/11/2018 17:46,67051
9/11/2018 18:46,67054
9/11/2018 19:46,67058
9/11/2018 20:46,67055
9/11/2018 21:46,67046
9/11/2018 22:46,67050
9/11/2018 23:46,67050
9/12/2018 0:46,67050
9/12/2018 1:46,67050
9/12/2018 20:46,67003
9/12/2018 21:46,67009
9/12/2018 22:46,67002
9/12/2018 23:46,67002
9/13/2018 0:46,67002
9/13/2018 1:46,67002
9/13/2018 2:46,67002
9/13/2018 3:46,67002
9/13/2018 4:46,67002
9/13/2018 5:46,67002
9/13/2018 6:46,67002
9/13/2018 7:46,67002
9/13/2018 8:46,67002
9/13/2018 9:46,67003
9/13/2018 10:46,67006
9/13/2018 11:46,67006
9/13/2018 12:46,67006
9/13/2018 14:46,66965
9/13/2018 15:46,66960
9/13/2018 16:46,66955
9/13/2018 17:46,66938
9/13/2018 18:46,66920
9/13/2018 19:46,66916
9/13/2018 20:46,66917
9/13/2018 21:46,66920
9/13/2018 22:46,66923
9/13/2018 23:46,66923
9/14/2018 0:46,66923
9/14/2018 1:46,66923
9/14/2018 2:46,66923
9/14/2018 3:46,66923
9/14/2018 4:46,66923
9/14/2018 5:46,66923
9/14/2018 6:46,66923
9/14/2018 7:46,66923
9/14/2018 8:46,66923
9/14/2018 9:46,66923
9/14/2018 10:46,66924
9/14/2018 11:46,66924
9/14/2018 12:46,66924
9/14/2018 13:46,66921
9/14/2018 14:46,66925
9/14/2018 15:46,66934
9/14/2018 16:46,66964
9/14/2018 17:46,66972
9/14/2018 18:46,66999
9/14/2018 19:46,67022
9/14/2018 20:46,67047
9/14/2018 21:46,67051
9/14/2018 22:46,67058
9/14/2018 23:46,67058
9/15/2018 0:46,67058
9/15/2018 1:46,67058
9/15/2018 2:46,67058
9/15/2018 3:46,67058
9/15/2018 4:46,67058
9/15/2018 5:46,67058
9/15/2018 6:46,67058
9/15/2018 7:46,67058
9/15/2018 8:46,67058
9/15/2018 9:46,67058
9/15/2018 10:46,67058
9/15/2018 11:46,67058
9/15/2018 12:46,67060
9/15/2018 13:46,67060
9/15/2018 14:46,67060
9/15/2018 15:46,67060
9/15/2018 16:46,67060
9/15/2018 17:46,67060
9/15/2018 18:46,67060
9/15/2018 19:46,67060
9/15/2018 20:46,67060
9/15/2018 21:46,67060
9/15/2018 22:46,67060
9/15/2018 23:46,67060
9/16/2018 0:46,67060
9/16/2018 1:46,67060
9/16/2018 2:46,67060
9/16/2018 3:46,67060
9/16/2018 4:46,67060
9/16/2018 5:46,67060
9/16/2018 6:46,67060
9/16/2018 7:46,67060
9/16/2018 8:46,67060
9/16/2018 9:46,67060
9/16/2018 10:46,67060
9/16/2018 11:46,67060
9/16/2018 12:46,67060
9/16/2018 13:46,67060
9/16/2018 14:46,67060
9/16/2018 15:46,67060
9/16/2018 16:46,67060
9/16/2018 17:46,67060
9/16/2018 18:46,67060
9/16/2018 19:46,67060
9/16/2018 20:46,67060
9/16/2018 21:46,67060
9/16/2018 22:46,67060
9/16/2018 23:46,67060
9/17/2018 0:46,67060
9/17/2018 1:46,67060
9/17/2018 2:46,67060
9/17/2018 3:46,67060
9/17/2018 4:46,67060
9/17/2018 5:46,67060
9/17/2018 6:46,67060
9/17/2018 7:46,67060
9/17/2018 8:46,67060
9/17/2018 9:46,67060
9/17/2018 10:46,67060
9/17/2018 11:46,67060
9/17/2018 12:46,67060
9/17/2018 13:46,67062
9/17/2018 14:46,67079
9/17/2018 15:46,67056
9/17/2018 16:46,67049
9/17/2018 17:46,67047
9/17/2018 18:46,67042
9/17/2018 19:46,67042
9/17/2018 20:46,67032
9/17/2018 21:46,67035
9/17/2018 22:46,67037
9/17/2018 23:46,67037
9/18/2018 0:46,67037
9/18/2018 1:46,67037
9/18/2018 2:46,67037
9/18/2018 3:46,67037
9/18/2018 4:46,67037
9/18/2018 5:46,67037
9/18/2018 6:46,67037
9/18/2018 7:46,67037
9/18/2018 8:46,67037
9/18/2018 9:46,67037
9/18/2018 10:46,67037
9/18/2018 11:46,67037
9/18/2018 12:46,67038
9/18/2018 13:46,67035
9/18/2018 14:46,67036
9/18/2018 15:46,67047
9/18/2018 16:46,67043
9/18/2018 17:46,67038
9/18/2018 18:46,67028
9/18/2018 19:46,67013
9/18/2018 20:46,66984
9/18/2018 21:46,66982
9/18/2018 22:46,66988
9/18/2018 23:46,66988
9/19/2018 0:46,66988
9/19/2018 1:46,66988
9/19/2018 2:46,66988
9/19/2018 3:46,66988
9/19/2018 4:46,66988
9/19/2018 5:46,66988
9/19/2018 6:46,66988
9/19/2018 7:46,66988
9/19/2018 8:46,66988
9/19/2018 9:46,66988
9/19/2018 10:46,66991
9/19/2018 11:46,66991
9/19/2018 12:46,66991
9/19/2018 13:47,66990
9/19/2018 14:46,66942
9/19/2018 15:46,66915
9/19/2018 16:46,66895
9/19/2018 17:46,66898
9/19/2018 18:46,66889
9/19/2018 19:46,66879
9/19/2018 20:46,66866
9/19/2018 21:46,66865
9/19/2018 22:46,66862
9/19/2018 23:46,66862
9/20/2018 0:46,66862
9/20/2018 1:46,66862
9/20/2018 2:46,66862
9/20/2018 3:46,66862
9/20/2018 4:46,66862
9/20/2018 5:46,66862
9/20/2018 6:46,66862
9/20/2018 7:46,66862
9/20/2018 8:46,66862
9/20/2018 9:46,66863
9/20/2018 10:46,66863
9/20/2018 11:46,66863
9/20/2018 13:12,66861
9/20/2018 14:46,66830
9/20/2018 15:46,66828
9/20/2018 16:46,66825
9/20/2018 17:46,66813
9/20/2018 18:46,66800
9/20/2018 19:46,66794
9/20/2018 20:46,66780
9/20/2018 21:46,66784
9/20/2018 22:46,66788
9/20/2018 23:46,66788
9/21/2018 0:46,66788
9/21/2018 1:46,66788
9/21/2018 2:46,66788
9/21/2018 3:46,66788
9/21/2018 4:46,66788
9/21/2018 6:46,66788
9/21/2018 7:46,66788
9/21/2018 8:46,66788
9/21/2018 9:46,66788
9/21/2018 10:46,66791
9/21/2018 11:46,66791
9/21/2018 13:13,66788
9/21/2018 13:46,66788
9/21/2018 14:46,66792
9/21/2018 15:46,66780
9/21/2018 16:46,66803
9/21/2018 17:46,66834
9/21/2018 18:46,66851
9/21/2018 19:46,66849
9/21/2018 20:46,66850
9/21/2018 21:46,66856
9/21/2018 22:46,66862
9/21/2018 23:46,66862
9/22/2018 0:46,66862
9/22/2018 1:46,66862
9/22/2018 2:46,66862
9/22/2018 3:46,66862
9/22/2018 4:46,66862
9/22/2018 5:46,66862
9/22/2018 6:46,66862
9/22/2018 7:46,66862
9/22/2018 8:46,66862
9/22/2018 9:46,66862
9/22/2018 10:46,66862
9/22/2018 11:46,66862
9/22/2018 12:46,66862
9/22/2018 13:46,66862
9/22/2018 14:46,66862
9/22/2018 15:46,66862
9/22/2018 16:46,66862
9/22/2018 17:46,66862
9/22/2018 18:46,66862
9/22/2018 19:46,66862
9/22/2018 20:46,66862
9/22/2018 21:46,66862
9/22/2018 22:46,66862
9/22/2018 23:46,66862
9/23/2018 0:46,66862
9/23/2018 1:46,66862
9/23/2018 2:46,66862
9/23/2018 3:46,66862
9/23/2018 4:46,66862
9/23/2018 5:46,66862
9/23/2018 6:46,66862
9/23/2018 7:46,66862
9/23/2018 8:46,66862
9/23/2018 9:46,66862
9/23/2018 10:46,66862
9/23/2018 11:46,66862
9/23/2018 12:46,66862
9/23/2018 13:46,66862
9/23/2018 14:46,66862
9/23/2018 15:46,66862
9/23/2018 16:46,66862
9/23/2018 17:46,66862
9/23/2018 18:46,66862
9/23/2018 19:46,66862
9/23/2018 20:46,66862
9/23/2018 21:46,66862
9/23/2018 22:46,66862
9/23/2018 23:46,66862
9/24/2018 0:46,66862
9/24/2018 1:46,66862
9/24/2018 2:46,66862
9/24/2018 3:46,66862
9/24/2018 4:46,66862
9/24/2018 5:46,66862
9/24/2018 6:46,66862
9/24/2018 7:46,66862
9/24/2018 8:46,66862
9/24/2018 9:46,66862
9/24/2018 10:46,66862
9/24/2018 11:46,66862
9/24/2018 12:46,66862
9/24/2018 13:46,66858
9/24/2018 14:46,66811
9/24/2018 15:46,66771
9/24/2018 16:46,66755
9/24/2018 17:46,66744
9/24/2018 18:46,66737
9/24/2018 19:46,66731
9/24/2018 20:46,66706
9/24/2018 21:46,66699
9/24/2018 22:46,66682
9/24/2018 23:46,66682
9/25/2018 0:46,66682
9/25/2018 1:46,66682
9/25/2018 2:46,66682
9/25/2018 3:46,66681
9/25/2018 4:46,66681
9/25/2018 5:46,66681
9/25/2018 6:46,66681
9/25/2018 7:46,66681
9/25/2018 8:46,66681
9/25/2018 9:46,66681
9/25/2018 10:46,66686
9/25/2018 11:46,66686
9/25/2018 12:46,66686
9/25/2018 13:46,66694
9/25/2018 14:46,66665
9/25/2018 15:46,66637
9/25/2018 16:46,66605
9/25/2018 17:46,66579
9/25/2018 18:46,66572
9/25/2018 19:46,66553
9/25/2018 20:46,66541
9/25/2018 21:46,66534
9/25/2018 22:46,66529
9/25/2018 23:46,66529
9/26/2018 0:46,66529
9/26/2018 1:46,66529
9/26/2018 2:46,66529
9/26/2018 3:46,66529
9/26/2018 4:46,66529
9/26/2018 5:46,66529
9/26/2018 6:46,66529
9/26/2018 7:46,66529
9/26/2018 8:46,66529
9/26/2018 9:46,66529
9/26/2018 10:46,66525
9/26/2018 11:46,66525
9/26/2018 13:12,66525
9/26/2018 13:46,66525
9/26/2018 14:46,66437
9/26/2018 15:46,66434
9/26/2018 16:46,66433
9/26/2018 17:46,66401
9/26/2018 18:46,66380
9/26/2018 19:46,66355
9/26/2018 20:46,66326
9/26/2018 21:46,66322
9/26/2018 22:46,66329
9/26/2018 23:46,66329
9/27/2018 0:46,66329
9/27/2018 1:46,66329
9/27/2018 2:46,66259
9/27/2018 3:46,66259
9/27/2018 4:46,66259
9/27/2018 5:46,66259
9/27/2018 6:46,66259
9/27/2018 7:46,66259
9/27/2018 8:46,66259
9/27/2018 9:46,66259
9/27/2018 10:46,66260
9/27/2018 11:46,66260
9/27/2018 12:46,66260
9/27/2018 13:46,66260
9/27/2018 14:46,66264
9/27/2018 15:46,66258
9/27/2018 17:11,66237
9/27/2018 17:46,66237
9/27/2018 18:46,66233
9/27/2018 19:46,66205
9/27/2018 20:46,66185
9/27/2018 21:46,66181
9/27/2018 22:46,66170
9/27/2018 23:46,66170
9/28/2018 0:46,66170
9/28/2018 1:46,66170
9/28/2018 2:46,66170
9/28/2018 3:46,66170
9/28/2018 4:46,66170
9/28/2018 5:46,66170
9/28/2018 6:46,66170
9/28/2018 7:46,66170
9/28/2018 8:46,66170
9/28/2018 9:46,66170
9/28/2018 10:46,66166
9/28/2018 11:46,66166
9/28/2018 12:46,66166
9/28/2018 13:46,66167
9/28/2018 14:46,66125
9/28/2018 15:46,66113
9/28/2018 16:46,66131
9/28/2018 17:46,66134
9/28/2018 18:46,66143
9/28/2018 19:46,66139
9/28/2018 20:46,66131
9/28/2018 21:46,66130
9/28/2018 22:46,66129
9/28/2018 23:46,66129
9/29/2018 0:46,66129
9/29/2018 1:46,66129
9/29/2018 2:46,66129
9/29/2018 3:46,66129
9/29/2018 4:46,66129
9/29/2018 5:46,66129
9/29/2018 6:46,66129
9/29/2018 7:46,66129
9/29/2018 8:46,66129
9/29/2018 9:46,66129
9/29/2018 10:46,66136
9/29/2018 11:46,66136
9/29/2018 12:46,66136
9/29/2018 13:46,66136
9/29/2018 14:46,66136
9/29/2018 15:46,66136
9/29/2018 16:46,66136
9/29/2018 17:46,66136
9/29/2018 18:46,66136
9/29/2018 19:46,66136
9/29/2018 20:46,66136
9/29/2018 21:46,66136
9/29/2018 22:46,66136
9/29/2018 23:46,66136
9/30/2018 0:46,66136
9/30/2018 1:46,66136
9/30/2018 2:46,66136
9/30/2018 3:46,66136
9/30/2018 4:46,66136
9/30/2018 5:46,66136
9/30/2018 6:46,66136
9/30/2018 7:46,66136
9/30/2018 8:46,66136
9/30/2018 9:46,66136
9/30/2018 10:46,66136
9/30/2018 11:46,66136
9/30/2018 12:46,66136
9/30/2018 13:46,66136
9/30/2018 14:46,66136
9/30/2018 15:46,66136
9/30/2018 16:46,66136
9/30/2018 17:46,66136
9/30/2018 18:46,66136
9/30/2018 19:46,66136
9/30/2018 20:46,66136
9/30/2018 21:46,66136
9/30/2018 22:46,66136
9/30/2018 23:46,66136
10/1/2018 0:46,66136
10/1/2018 1:46,66136
10/1/2018 2:46,66136
10/1/2018 3:46,66136
10/1/2018 4:46,66136
10/1/2018 5:46,66136
10/1/2018 6:46,66136
10/1/2018 7:46,66136
10/1/2018 8:46,66136
10/1/2018 9:46,66134
10/1/2018 10:46,66134
10/1/2018 11:46,66134
10/1/2018 12:46,66134
10/1/2018 14:11,66249
10/1/2018 14:46,66249
10/1/2018 15:46,66231
10/1/2018 16:46,66232
10/1/2018 17:46,66227
10/1/2018 18:46,66196
10/1/2018 19:46,66206
10/1/2018 20:46,66214
10/1/2018 21:46,66214
10/1/2018 22:46,66212
10/1/2018 23:46,66212
10/2/2018 0:46,66212
10/2/2018 1:46,66212
10/2/2018 2:46,66212
10/2/2018 3:46,66212
10/2/2018 4:46,66212
10/2/2018 5:46,66212
10/2/2018 6:46,66212
10/2/2018 7:46,66212
10/2/2018 8:46,66212
10/2/2018 9:46,66212
10/2/2018 10:46,66208
10/2/2018 11:46,66208
10/2/2018 12:46,66208
10/2/2018 13:46,66211
10/2/2018 14:46,66159
10/2/2018 15:46,66144
10/2/2018 16:46,66144
10/2/2018 17:46,66113
10/2/2018 18:46,66104
10/2/2018 19:46,66095
10/2/2018 20:46,66091
10/2/2018 21:46,66103
10/2/2018 22:46,66103
10/2/2018 23:46,66103
10/3/2018 0:46,66103
10/3/2018 1:46,66103
10/3/2018 2:46,66101
10/3/2018 3:46,66101
10/3/2018 4:46,66101
10/3/2018 5:46,66101
10/3/2018 6:46,66101
10/3/2018 7:46,66101
10/3/2018 8:46,66101
10/3/2018 9:46,66101
10/3/2018 10:46,66101
10/3/2018 11:46,66101
10/3/2018 12:46,66101
10/3/2018 13:47,66099
10/3/2018 15:11,66137
10/3/2018 15:46,66137
10/3/2018 16:46,66131
10/3/2018 17:46,66119
10/3/2018 18:46,66105
10/3/2018 19:46,66118
10/3/2018 20:46,66120
10/3/2018 21:46,66121
10/3/2018 22:46,66117
10/3/2018 23:46,66117
10/4/2018 0:47,66117
10/4/2018 1:46,66117
10/4/2018 2:46,66117
10/4/2018 3:46,66117
10/4/2018 4:46,66117
10/4/2018 5:46,66117
10/4/2018 6:46,66117
10/4/2018 7:46,66117
10/4/2018 8:46,66117
10/4/2018 9:46,66117
10/4/2018 10:46,66118
10/4/2018 11:46,66118
10/4/2018 12:46,66118
10/4/2018 14:12,66108
10/4/2018 14:46,66108
10/4/2018 15:46,66059
10/4/2018 16:46,66050
10/4/2018 17:46,66015
10/4/2018 18:46,65994
10/4/2018 19:46,66000
10/4/2018 20:46,66009
10/4/2018 21:46,66018
10/4/2018 22:46,66020
10/4/2018 23:46,66020
10/5/2018 0:46,66020
10/5/2018 1:46,66020
10/5/2018 2:46,66020
10/5/2018 3:46,66020
10/5/2018 4:46,66020
10/5/2018 5:46,66020
10/5/2018 6:46,66020
10/5/2018 7:46,66020
10/5/2018 8:46,66020
10/5/2018 9:46,66020
10/5/2018 10:46,66026
10/5/2018 11:46,66025
10/5/2018 12:46,66025
10/5/2018 13:46,66026
10/5/2018 14:46,66024
10/5/2018 15:46,66009
10/5/2018 16:46,65946
10/5/2018 17:46,65914
10/5/2018 18:46,65869
10/5/2018 19:46,65876
10/5/2018 20:46,65891
10/5/2018 21:46,65892
10/5/2018 22:46,65891
10/5/2018 23:46,65891
10/6/2018 0:46,65891
10/6/2018 1:46,65891
10/6/2018 2:46,65891
10/6/2018 3:46,65891
10/6/2018 4:46,65891
10/6/2018 5:46,65891
10/6/2018 6:46,65891
10/6/2018 7:46,65891
10/6/2018 8:46,65891
10/6/2018 9:46,65891
10/6/2018 10:46,65891
10/6/2018 11:46,65891
10/6/2018 12:46,65891
10/6/2018 13:46,65891
10/6/2018 14:46,65891
10/6/2018 15:46,65891
10/6/2018 16:46,65891
10/6/2018 17:46,65891
10/6/2018 18:46,65891
10/6/2018 19:46,65891
10/6/2018 20:46,65891
10/6/2018 21:46,65891
10/6/2018 22:46,65891
10/6/2018 23:46,65891
10/7/2018 0:46,65891
10/7/2018 1:46,65891
10/7/2018 2:46,65891
10/7/2018 3:46,65891
10/7/2018 4:46,65891
10/7/2018 5:46,65891
10/7/2018 6:46,65891
10/7/2018 7:46,65891
10/7/2018 8:46,65891
10/7/2018 9:46,65891
10/7/2018 10:46,65891
10/7/2018 11:46,65891
10/7/2018 12:46,65891
10/7/2018 13:46,65891
10/7/2018 14:46,65891
10/7/2018 15:46,65891
10/7/2018 16:46,65891
10/7/2018 17:46,65891
10/7/2018 18:46,65891
10/7/2018 19:46,65891
10/7/2018 20:46,65891
10/7/2018 21:46,65891
10/7/2018 22:46,65891
10/7/2018 23:46,65891
10/8/2018 0:46,65891
10/8/2018 1:46,65891
10/8/2018 2:46,65891
10/8/2018 3:46,65891
10/8/2018 4:46,65891
10/8/2018 5:46,65891
10/8/2018 6:46,65891
10/8/2018 7:46,65891
10/8/2018 8:46,65891
10/8/2018 9:46,65891
10/8/2018 10:46,65891
10/8/2018 11:46,65891
10/8/2018 12:46,65891
10/8/2018 13:46,65892
10/8/2018 14:46,65913
10/8/2018 15:46,65922
10/8/2018 16:46,65896
10/8/2018 17:46,65899
10/8/2018 18:46,65893
10/8/2018 19:46,65897
10/8/2018 20:46,65905
10/8/2018 21:46,65901
10/8/2018 22:46,65904
10/8/2018 23:46,65904
10/9/2018 0:46,65904
10/9/2018 1:46,65904
10/9/2018 2:46,65904
10/9/2018 3:46,65904
10/9/2018 4:46,65904
10/9/2018 5:46,65904
10/9/2018 6:46,65904
10/9/2018 7:46,65904
10/9/2018 8:46,65904
10/9/2018 9:46,65904
10/9/2018 10:46,65910
10/9/2018 11:46,65910
10/9/2018 12:46,65908
10/9/2018 13:46,65915
10/9/2018 14:46,65969
10/9/2018 15:46,65949
10/9/2018 16:46,65956
10/9/2018 17:46,65956
10/9/2018 18:46,65946
10/9/2018 19:46,65947
10/9/2018 21:46,65948
10/9/2018 22:46,65954
10/9/2018 23:46,65954
10/10/2018 0:46,65954
10/10/2018 1:46,65954
10/10/2018 2:46,65954
10/10/2018 3:46,65954
10/10/2018 4:46,65954
10/10/2018 5:46,65954
10/10/2018 6:46,65954
10/10/2018 7:46,65954
10/10/2018 8:46,65954
10/10/2018 9:46,65954
10/10/2018 10:46,65953
10/10/2018 11:46,65953
10/10/2018 12:46,65953
10/10/2018 13:46,65956
10/10/2018 14:46,65930
10/10/2018 15:46,65858
10/10/2018 16:46,65785
10/10/2018 17:46,65764
10/10/2018 18:46,65749
10/10/2018 19:46,65700
10/10/2018 20:46,65627
10/10/2018 21:46,65572
10/10/2018 22:46,65573
10/10/2018 23:46,65572
10/11/2018 0:46,65572
10/11/2018 1:46,65572
10/11/2018 2:46,65572
10/11/2018 3:46,65572
10/11/2018 4:46,65572
10/11/2018 5:46,65572
10/11/2018 6:46,65572
10/11/2018 7:46,65572
10/11/2018 8:46,65572
10/11/2018 9:46,65572
10/11/2018 10:46,65576
10/11/2018 11:46,65576
10/11/2018 12:46,65576
10/11/2018 13:46,65572
10/11/2018 14:46,65505
10/11/2018 15:46,65550
10/11/2018 16:46,65524
10/11/2018 17:46,65544
10/11/2018 18:46,65560
10/11/2018 19:46,65531
10/11/2018 20:46,65531
10/11/2018 21:46,65529
10/11/2018 22:46,65530
10/11/2018 23:46,65527
10/12/2018 0:46,65527
10/12/2018 1:46,65527
10/12/2018 2:46,65527
10/12/2018 3:46,65527
10/12/2018 4:46,65527
10/12/2018 5:46,65527
10/12/2018 6:46,65527
10/12/2018 7:46,65527
10/12/2018 8:46,65527
10/12/2018 9:46,65527
10/12/2018 10:46,65526
10/12/2018 11:46,65526
10/12/2018 12:46,65526
10/12/2018 13:46,65531
10/12/2018 14:46,65685
10/12/2018 15:46,65750
10/12/2018 16:46,65792
10/12/2018 17:46,65821
10/12/2018 18:46,65832
10/12/2018 19:46,65857
10/12/2018 20:46,65873
10/12/2018 21:46,65879
10/12/2018 22:46,65885
10/12/2018 23:46,65885
10/13/2018 0:46,65885
10/13/2018 1:46,65885
10/13/2018 2:46,65885
10/13/2018 3:46,65885
10/13/2018 4:46,65885
10/13/2018 5:46,65885
10/13/2018 6:46,65885
10/13/2018 7:46,65885
10/13/2018 8:46,65885
10/13/2018 9:46,65885
10/13/2018 10:46,65884
10/13/2018 11:46,65884
10/13/2018 12:46,65884
10/13/2018 13:46,65884
10/13/2018 14:46,65884
10/13/2018 15:46,65884
10/13/2018 16:46,65884
10/13/2018 17:46,65884
10/13/2018 18:46,65884
10/13/2018 19:46,65884
10/13/2018 20:46,65884
10/13/2018 21:46,65884
10/13/2018 22:46,65884
10/13/2018 23:46,65884
10/14/2018 0:46,65884
10/14/2018 1:46,65884
10/14/2018 2:46,65884
10/14/2018 3:46,65884
10/14/2018 4:46,65884
10/14/2018 5:46,65884
10/14/2018 6:46,65884
10/14/2018 7:46,65884
10/14/2018 8:46,65884
10/14/2018 9:46,65884
10/14/2018 10:46,65884
10/14/2018 11:46,65884
10/14/2018 12:46,65884
10/14/2018 13:46,65884
10/14/2018 14:46,65884
10/14/2018 15:46,65884
10/14/2018 16:46,65884
10/14/2018 17:46,65884
10/14/2018 18:46,65884
10/14/2018 19:46,65884
10/14/2018 20:46,65884
10/14/2018 21:46,65884
10/14/2018 22:46,65884
10/14/2018 23:46,65884
10/15/2018 0:46,65884
10/15/2018 1:46,65884
10/15/2018 2:46,65884
10/15/2018 3:46,65884
